CustomerKey,TotalSpent,SpendingSegment
27853,140.79,Low Spender
27496,140.58,Low Spender
20943,140.52,Low Spender
18632,140.49,Low Spender
13305,140.0946,Low Spender
13347,140.0946,Low Spender
13368,140.0946,Low Spender
13748,140.0946,Low Spender
14251,140.0946,Low Spender
14376,140.0946,Low Spender
19826,140.0946,Low Spender
22949,140.0946,Low Spender
11836,139.98,Low Spender
16586,139.98,Low Spender
12728,139.92,Low Spender
12731,139.92,Low Spender
16382,139.92,Low Spender
19221,139.92,Low Spender
22629,139.92,Low Spender
23654,139.92,Low Spender
24146,139.92,Low Spender
24195,139.92,Low Spender
25677,139.92,Low Spender
26073,139.92,Low Spender
17874,139.92,Low Spender
17954,139.92,Low Spender
18016,139.92,Low Spender
19150,139.92,Low Spender
20235,139.92,Low Spender
20554,139.92,Low Spender
20563,139.92,Low Spender
20865,139.92,Low Spender
20893,139.92,Low Spender
20968,139.92,Low Spender
21046,139.92,Low Spender
21110,139.92,Low Spender
21196,139.92,Low Spender
22039,139.92,Low Spender
22056,139.92,Low Spender
22085,139.92,Low Spender
22110,139.92,Low Spender
22125,139.92,Low Spender
22126,139.92,Low Spender
22223,139.92,Low Spender
22226,139.92,Low Spender
22361,139.92,Low Spender
22362,139.92,Low Spender
22741,139.92,Low Spender
22799,139.92,Low Spender
22826,139.92,Low Spender
22884,139.92,Low Spender
22984,139.92,Low Spender
22991,139.92,Low Spender
23045,139.92,Low Spender
23049,139.92,Low Spender
23191,139.92,Low Spender
23289,139.92,Low Spender
23465,139.92,Low Spender
23489,139.92,Low Spender
23500,139.92,Low Spender
23555,139.92,Low Spender
23565,139.92,Low Spender
23579,139.92,Low Spender
23617,139.92,Low Spender
23703,139.92,Low Spender
23711,139.92,Low Spender
23713,139.92,Low Spender
23720,139.92,Low Spender
23727,139.92,Low Spender
23735,139.92,Low Spender
23784,139.92,Low Spender
24227,139.92,Low Spender
14444,139.7852,Low Spender
20773,139.7852,Low Spender
11397,139.5543,Low Spender
14369,138.1524,Low Spender
15249,138.1524,Low Spender
22485,138.1,Low Spender
22529,138.1,Low Spender
24842,138.1,Low Spender
25297,138.1,Low Spender
26872,138.1,Low Spender
27025,138.1,Low Spender
27600,138.1,Low Spender
27644,138.1,Low Spender
27813,138.1,Low Spender
27842,138.1,Low Spender
28561,138.1,Low Spender
28903,138.1,Low Spender
29379,138.1,Low Spender
22185,137.94,Low Spender
22358,137.94,Low Spender
23140,137.94,Low Spender
17519,137.92,Low Spender
18064,137.92,Low Spender
19185,137.92,Low Spender
20727,137.8252,Low Spender
20464,137.58,Low Spender
20776,137.58,Low Spender
21718,137.58,Low Spender
22069,137.58,Low Spender
23277,137.58,Low Spender
24267,137.58,Low Spender
27888,137.58,Low Spender
29302,137.58,Low Spender
29440,137.52,Low Spender
11860,137.2884,Low Spender
11871,137.2884,Low Spender
11940,137.2884,Low Spender
11949,137.2884,Low Spender
12493,137.2884,Low Spender
12743,137.2884,Low Spender
14992,137.2884,Low Spender
15705,137.2884,Low Spender
16986,136.98,Low Spender
17367,136.98,Low Spender
18094,136.98,Low Spender
24322,136.98,Low Spender
27533,136.92,Low Spender
26118,136.41,Low Spender
11391,135.92,Low Spender
11404,135.92,Low Spender
19573,135.92,Low Spender
19597,135.92,Low Spender
22868,135.92,Low Spender
23440,135.92,Low Spender
23973,135.92,Low Spender
23981,135.92,Low Spender
24722,135.92,Low Spender
25695,135.92,Low Spender
26253,135.92,Low Spender
26254,135.92,Low Spender
26380,135.92,Low Spender
26383,135.92,Low Spender
26384,135.92,Low Spender
26394,135.92,Low Spender
26419,135.92,Low Spender
26584,135.92,Low Spender
26598,135.92,Low Spender
26704,135.92,Low Spender
26722,135.92,Low Spender
26738,135.92,Low Spender
26778,135.92,Low Spender
26859,135.92,Low Spender
27018,135.92,Low Spender
27055,135.92,Low Spender
27066,135.92,Low Spender
27192,135.92,Low Spender
27236,135.92,Low Spender
27312,135.92,Low Spender
27327,135.92,Low Spender
27445,135.92,Low Spender
27608,135.92,Low Spender
27626,135.92,Low Spender
27631,135.92,Low Spender
28445,135.92,Low Spender
28461,135.92,Low Spender
28544,135.92,Low Spender
29438,135.92,Low Spender
12823,135.48,Low Spender
14173,135.48,Low Spender
14174,135.48,Low Spender
15098,135.48,Low Spender
23793,135.48,Low Spender
24262,135.48,Low Spender
24292,135.48,Low Spender
24299,135.48,Low Spender
24396,135.48,Low Spender
24412,135.48,Low Spender
24449,135.48,Low Spender
24516,135.48,Low Spender
24519,135.48,Low Spender
24626,135.48,Low Spender
24658,135.48,Low Spender
24820,135.48,Low Spender
24936,135.48,Low Spender
24938,135.48,Low Spender
24946,135.48,Low Spender
24950,135.48,Low Spender
24970,135.48,Low Spender
24983,135.48,Low Spender
25023,135.48,Low Spender
25276,135.48,Low Spender
25280,135.48,Low Spender
25283,135.48,Low Spender
25291,135.48,Low Spender
25378,135.48,Low Spender
25624,135.48,Low Spender
25898,135.48,Low Spender
23797,135.18,Low Spender
25293,135.18,Low Spender
12878,135.0162,Low Spender
17355,135.0162,Low Spender
27728,134.98,Low Spender
28124,134.12,Low Spender
20050,133.92,Low Spender
11315,133.71,Low Spender
11936,133.71,Low Spender
19266,133.71,Low Spender
22208,133.71,Low Spender
17805,133.7,Low Spender
19384,133.7,Low Spender
20143,133.7,Low Spender
20906,133.7,Low Spender
23003,133.7,Low Spender
23193,133.7,Low Spender
23246,133.7,Low Spender
23452,133.7,Low Spender
17842,133.65,Low Spender
22211,133.65,Low Spender
22775,133.65,Low Spender
23089,133.65,Low Spender
21578,133.59,Low Spender
24450,132.4884,Low Spender
25182,132.4884,Low Spender
28384,132.4884,Low Spender
11527,132.48,Low Spender
12467,132.0946,Low Spender
13023,132.0946,Low Spender
18704,131.5452,Low Spender
11849,130.7114,Low Spender
11856,130.7114,Low Spender
12466,130.7114,Low Spender
27302,130.65,Low Spender
20443,130.5543,Low Spender
25168,130.38,Low Spender
21468,129.96,Low Spender
13787,129.94,Low Spender
15294,129.94,Low Spender
15366,129.94,Low Spender
15853,129.94,Low Spender
16736,129.94,Low Spender
16767,129.94,Low Spender
16891,129.94,Low Spender
16990,129.94,Low Spender
17161,129.94,Low Spender
17438,129.94,Low Spender
17459,129.94,Low Spender
17881,129.94,Low Spender
18043,129.94,Low Spender
18100,129.94,Low Spender
18330,129.94,Low Spender
18509,129.94,Low Spender
18910,129.94,Low Spender
18933,129.94,Low Spender
19633,129.94,Low Spender
20095,129.94,Low Spender
20155,129.94,Low Spender
21075,129.94,Low Spender
21412,129.94,Low Spender
21450,129.94,Low Spender
21539,129.94,Low Spender
21796,129.94,Low Spender
21831,129.94,Low Spender
21872,129.94,Low Spender
22027,129.94,Low Spender
22124,129.94,Low Spender
22735,129.94,Low Spender
22914,129.94,Low Spender
23008,129.94,Low Spender
23208,129.94,Low Spender
23292,129.94,Low Spender
23309,129.94,Low Spender
23537,129.94,Low Spender
23682,129.94,Low Spender
23737,129.94,Low Spender
24682,129.94,Low Spender
24771,129.94,Low Spender
25335,129.94,Low Spender
26505,129.94,Low Spender
26893,129.94,Low Spender
27028,129.94,Low Spender
28214,129.94,Low Spender
28337,129.94,Low Spender
28872,129.94,Low Spender
28894,129.94,Low Spender
29214,129.94,Low Spender
20522,129.92,Low Spender
16939,129.9,Low Spender
19074,129.9,Low Spender
26240,129.9,Low Spender
26278,129.9,Low Spender
26492,129.9,Low Spender
26168,129.7,Low Spender
25244,129.5052,Low Spender
14863,129.12,Low Spender
15434,129.12,Low Spender
16292,129.12,Low Spender
17057,129.12,Low Spender
17686,129.12,Low Spender
17748,129.12,Low Spender
20176,129.12,Low Spender
20809,129.12,Low Spender
20950,129.12,Low Spender
21101,129.12,Low Spender
21181,129.12,Low Spender
21182,129.12,Low Spender
21390,129.12,Low Spender
21819,129.12,Low Spender
21970,129.12,Low Spender
21971,129.12,Low Spender
22101,129.12,Low Spender
22157,129.12,Low Spender
22159,129.12,Low Spender
22183,129.12,Low Spender
22239,129.12,Low Spender
22240,129.12,Low Spender
22365,129.12,Low Spender
22752,129.12,Low Spender
22894,129.12,Low Spender
22902,129.12,Low Spender
22968,129.12,Low Spender
23005,129.12,Low Spender
23023,129.12,Low Spender
23071,129.12,Low Spender
23108,129.12,Low Spender
23130,129.12,Low Spender
23192,129.12,Low Spender
23364,129.12,Low Spender
23448,129.12,Low Spender
23472,129.12,Low Spender
23483,129.12,Low Spender
23502,129.12,Low Spender
23504,129.12,Low Spender
23598,129.12,Low Spender
23615,129.12,Low Spender
23810,129.12,Low Spender
23825,129.12,Low Spender
23826,129.12,Low Spender
23890,129.12,Low Spender
24223,129.12,Low Spender
28218,128.79,Low Spender
12606,128.61,Low Spender
24451,128.61,Low Spender
24642,128.61,Low Spender
24725,128.61,Low Spender
27903,128.61,Low Spender
28378,128.61,Low Spender
16379,127.94,Low Spender
16383,127.94,Low Spender
16735,127.94,Low Spender
16748,127.94,Low Spender
16911,127.94,Low Spender
17035,127.94,Low Spender
17437,127.94,Low Spender
17489,127.94,Low Spender
18074,127.94,Low Spender
18095,127.94,Low Spender
18410,127.94,Low Spender
18658,127.94,Low Spender
19367,127.94,Low Spender
19444,127.94,Low Spender
19464,127.94,Low Spender
19677,127.94,Low Spender
20081,127.94,Low Spender
20317,127.94,Low Spender
20946,127.94,Low Spender
21007,127.94,Low Spender
21550,127.94,Low Spender
21834,127.94,Low Spender
22385,127.94,Low Spender
22421,127.94,Low Spender
22476,127.94,Low Spender
22497,127.94,Low Spender
22564,127.94,Low Spender
22622,127.94,Low Spender
22916,127.94,Low Spender
22919,127.94,Low Spender
22928,127.94,Low Spender
22941,127.94,Low Spender
22963,127.94,Low Spender
23783,127.94,Low Spender
23893,127.94,Low Spender
23989,127.94,Low Spender
24151,127.94,Low Spender
24591,127.94,Low Spender
24729,127.94,Low Spender
25782,127.94,Low Spender
27718,127.94,Low Spender
27971,127.94,Low Spender
27976,127.94,Low Spender
14040,127.88,Low Spender
14454,127.88,Low Spender
17215,127.88,Low Spender
18144,127.88,Low Spender
19553,127.88,Low Spender
21471,127.88,Low Spender
21174,126.84,Low Spender
20951,126.78,Low Spender
22547,126.78,Low Spender
28944,126.7752,Low Spender
17102,126.75,Low Spender
12828,126.0746,Low Spender
16780,126.0746,Low Spender
24570,125.94,Low Spender
25245,125.94,Low Spender
26411,125.94,Low Spender
26840,125.94,Low Spender
26915,125.94,Low Spender
27320,125.94,Low Spender
28710,125.94,Low Spender
29377,125.94,Low Spender
15243,125.85,Low Spender
11232,125.61,Low Spender
11634,125.61,Low Spender
11637,125.61,Low Spender
17800,125.55,Low Spender
26355,125.2684,Low Spender
26365,125.2684,Low Spender
29422,125.2684,Low Spender
24081,125.12,Low Spender
26264,125.12,Low Spender
16555,124.62,Low Spender
28572,124.62,Low Spender
14862,124.54,Low Spender
17836,124.54,Low Spender
20907,124.54,Low Spender
22090,124.54,Low Spender
23149,124.54,Low Spender
23202,124.54,Low Spender
23335,124.54,Low Spender
23722,124.54,Low Spender
27980,124.1324,Low Spender
28900,124.1324,Low Spender
22701,123.94,Low Spender
24694,123.94,Low Spender
25266,123.94,Low Spender
26999,123.94,Low Spender
13052,123.88,Low Spender
13163,123.88,Low Spender
13430,123.88,Low Spender
13868,123.88,Low Spender
13934,123.88,Low Spender
13985,123.88,Low Spender
14250,123.88,Low Spender
15001,123.88,Low Spender
15424,123.88,Low Spender
15819,123.88,Low Spender
15821,123.88,Low Spender
16209,123.88,Low Spender
19104,123.88,Low Spender
22029,123.88,Low Spender
27200,123.78,Low Spender
14422,123.51,Low Spender
16635,123.51,Low Spender
24316,123.51,Low Spender
24320,123.51,Low Spender
24513,123.51,Low Spender
25045,123.51,Low Spender
28440,123.51,Low Spender
17341,122.85,Low Spender
28779,122.7378,Low Spender
20389,122.61,Low Spender
21444,122.61,Low Spender
12951,122.4968,Low Spender
13146,122.4968,Low Spender
13843,122.4968,Low Spender
14093,122.4968,Low Spender
14122,122.4968,Low Spender
17330,122.4968,Low Spender
18197,122.4968,Low Spender
18259,122.4968,Low Spender
18274,122.4968,Low Spender
14401,122.1,Low Spender
27941,122.1,Low Spender
24043,120.54,Low Spender
27444,120.54,Low Spender
18793,120.5368,Low Spender
21088,120.5368,Low Spender
21123,120.5368,Low Spender
22378,120.5368,Low Spender
22512,120.5368,Low Spender
25521,120.5368,Low Spender
25803,120.5368,Low Spender
26450,120.5368,Low Spender
26475,120.5368,Low Spender
27732,120.5368,Low Spender
27838,120.5368,Low Spender
28056,120.5368,Low Spender
28192,120.5368,Low Spender
28451,120.5368,Low Spender
29162,120.0746,Low Spender
12176,120.0,Low Spender
13072,120.0,Low Spender
17500,120.0,Low Spender
28616,120.0,Low Spender
16017,119.96,Low Spender
16923,119.96,Low Spender
17138,119.96,Low Spender
17266,119.96,Low Spender
20406,119.96,Low Spender
25347,119.96,Low Spender
25885,119.96,Low Spender
28356,119.96,Low Spender
14985,119.92,Low Spender
15026,119.92,Low Spender
17746,119.92,Low Spender
17884,119.92,Low Spender
17895,119.92,Low Spender
18042,119.92,Low Spender
24745,119.92,Low Spender
24750,119.92,Low Spender
25337,119.92,Low Spender
25352,119.92,Low Spender
25852,119.92,Low Spender
25967,119.92,Low Spender
25983,119.92,Low Spender
26125,119.92,Low Spender
26337,119.92,Low Spender
26514,119.92,Low Spender
26519,119.92,Low Spender
26594,119.92,Low Spender
26677,119.92,Low Spender
26679,119.92,Low Spender
12791,119.72,Low Spender
12877,119.72,Low Spender
13266,119.72,Low Spender
13308,119.72,Low Spender
13311,119.72,Low Spender
14767,119.72,Low Spender
14935,119.72,Low Spender
14973,119.72,Low Spender
19044,119.72,Low Spender
19060,119.72,Low Spender
21345,119.72,Low Spender
20521,119.2,Low Spender
12227,119.1536,Low Spender
17707,118.65,Low Spender
17745,118.65,Low Spender
17838,118.65,Low Spender
17882,118.65,Low Spender
19081,118.65,Low Spender
25880,118.65,Low Spender
21351,118.59,Low Spender
17122,117.96,Low Spender
18666,117.96,Low Spender
21661,117.96,Low Spender
26495,117.96,Low Spender
11877,117.7,Low Spender
13037,117.2684,Low Spender
28373,116.64,Low Spender
13502,116.0946,Low Spender
15444,116.0946,Low Spender
16371,116.0946,Low Spender
16647,116.0946,Low Spender
16774,116.0946,Low Spender
16796,116.0946,Low Spender
16801,116.0946,Low Spender
16806,116.0946,Low Spender
16857,116.0946,Low Spender
17019,116.0946,Low Spender
17528,116.0946,Low Spender
17607,116.0946,Low Spender
18063,116.0946,Low Spender
18498,116.0946,Low Spender
18534,116.0946,Low Spender
18536,116.0946,Low Spender
18760,116.0946,Low Spender
19216,116.0946,Low Spender
19222,116.0946,Low Spender
21446,116.0946,Low Spender
25196,116.0946,Low Spender
25265,116.0946,Low Spender
27243,116.0946,Low Spender
27959,116.0946,Low Spender
28912,116.0946,Low Spender
29333,116.0946,Low Spender
13805,115.92,Low Spender
15607,115.92,Low Spender
16315,115.92,Low Spender
16322,115.92,Low Spender
16440,115.92,Low Spender
16455,115.92,Low Spender
16544,115.92,Low Spender
17876,115.92,Low Spender
19259,115.92,Low Spender
19291,115.92,Low Spender
19497,115.92,Low Spender
19913,115.92,Low Spender
19936,115.92,Low Spender
21864,115.92,Low Spender
24724,115.92,Low Spender
28860,115.92,Low Spender
28861,115.92,Low Spender
28868,115.92,Low Spender
28998,115.92,Low Spender
29009,115.92,Low Spender
29127,115.92,Low Spender
29177,115.92,Low Spender
29205,115.92,Low Spender
29234,115.92,Low Spender
20733,115.8126,Low Spender
22024,115.8126,Low Spender
15405,115.23,Low Spender
26996,115.23,Low Spender
28930,115.23,Low Spender
15231,114.3846,Low Spender
28590,114.3846,Low Spender
12814,114.1524,Low Spender
13827,114.1524,Low Spender
14142,114.1524,Low Spender
14526,114.1524,Low Spender
17179,114.1524,Low Spender
17382,114.1524,Low Spender
17708,114.1524,Low Spender
18777,114.1524,Low Spender
19372,114.1524,Low Spender
19460,114.1524,Low Spender
19462,114.1524,Low Spender
21073,114.1524,Low Spender
21097,114.1524,Low Spender
22381,114.1524,Low Spender
22390,114.1524,Low Spender
22533,114.1524,Low Spender
22540,114.1524,Low Spender
22833,114.1524,Low Spender
24095,114.1524,Low Spender
24126,114.1524,Low Spender
24154,114.1524,Low Spender
24699,114.1524,Low Spender
24715,114.1524,Low Spender
24836,114.1524,Low Spender
24851,114.1524,Low Spender
26177,114.1524,Low Spender
27942,114.1524,Low Spender
27978,114.1524,Low Spender
28188,114.1524,Low Spender
28256,114.1524,Low Spender
28305,114.1524,Low Spender
28322,114.1524,Low Spender
28571,114.1524,Low Spender
28716,114.1524,Low Spender
28717,114.1524,Low Spender
28922,114.1524,Low Spender
28933,114.1524,Low Spender
29029,114.1524,Low Spender
21998,113.96,Low Spender
14144,113.94,Low Spender
14972,113.94,Low Spender
20391,113.85,Low Spender
25644,113.82,Low Spender
21500,113.73,Low Spender
15609,113.7,Low Spender
16265,113.7,Low Spender
17995,113.7,Low Spender
19900,113.7,Low Spender
25843,113.7,Low Spender
25966,113.7,Low Spender
26171,113.7,Low Spender
26648,113.7,Low Spender
17283,113.423,Low Spender
